SETTLEMENTDATE,DUID,SCADAVALUE
2019/08/21 23:55:00,BARCSF1,0.7
2019/08/21 23:55:00,BUTLERSG,9.599998
2019/08/21 23:55:00,CALL_A_4,0.0
2019/08/21 23:55:00,CAPTL_WF,130.87200900000002
2019/08/21 23:55:00,CATHROCK,19.499998
2019/08/21 23:55:00,CHALLHWF,46.5
2019/08/21 23:55:00,CLOVER,-0.01
2019/08/21 23:55:00,CLUNY,19.935453
2019/08/21 23:55:00,CNUNDAWF,40.947769
2019/08/21 23:55:00,CULLRGWF,30.25
2019/08/21 23:55:00,ERGT01,0.0
2019/08/21 23:55:00,GB01,0.070431
2019/08/21 23:55:00,GERMCRK,39.200001
2019/08/21 23:55:00,GRIFSF1,0.0
2019/08/21 23:55:00,HUGSF1,-0.243
2019/08/21 23:55:00,LKBONNY1,73.233681
2019/08/21 23:55:00,LRSF1,0.039
2019/08/21 23:55:00,MBAHNTH,55.91250600000001
2019/08/21 23:55:00,MLSP1,0.27100100000000005
2019/08/21 23:55:00,MLWF1,19.65
2019/08/21 23:55:00,MTMILLAR,13.915253
2019/08/21 23:55:00,PALOONA,24.559998999999998
2019/08/21 23:55:00,PIONEER,32.900002
2019/08/21 23:55:00,PORTWF,141.0
2019/08/21 23:55:00,REPULSE,28.942703
2019/08/21 23:55:00,ROWALLAN,10.4015
2019/08/21 23:55:00,ROYALLA1,0.0
2019/08/21 23:55:00,RPCG,11.7
2019/08/21 23:55:00,RUBICON,0.0
2019/08/21 23:55:00,SATGN1,0.0
2019/08/21 23:55:00,SATGS1,0.0
2019/08/21 23:55:00,STARHLWF,8.297581
2019/08/21 23:55:00,WAUBRAWF,178.852997
2019/08/21 23:55:00,WOOLNTH1,22.350016
2019/08/21 23:55:00,WPWF,7.0
2019/08/21 23:55:00,YAMBUKWF,29.4
2019/08/21 23:55:00,YSWF1,28.4
2019/08/21 23:55:00,AGLHAL,0.0
2019/08/21 23:55:00,AGLSOM,0.0
2019/08/21 23:55:00,ANGAST1,0.0
2019/08/21 23:55:00,ARWF1,189.90001
2019/08/21 23:55:00,BALBG1,0.0
